filename,annotator,region,cell_type,cell_number,n_triangles,volume_um3,surface_area_um2,x_span_um,y_span_um,z_span_um,x_centroid_um,y_centroid_um,z_centroid_um,lateral_spread_um,xy_footprint_um2,hull_volume_um3,hull_area_um2,sa_v_ratio,sphericity,aspect_ratio,branching_index,terminal_size,ipl_depth_pct
KM_dorsal_s2_ (22).stl,KM,Dorsal,S2, (22),43864,4.550897591300127,82.87882408510535,5.156078124999993,3.590093749999994,2.4159882812500015,102.19795787310399,140.3065271905777,62.766242509339946,5.156078124999993,18.510803851074165,14.044519823658655,34.69619247406813,18.211533532097796,0.1602403626275572,0.4685709220610393,4.477321717192523,Medium,31.084918236387633
KM_dorsal_s2_ (23).stl,KM,Dorsal,S2, (23),33530,5.043321545153227,75.4588011428527,4.221296874999993,3.4795625000000143,4.100015625000005,104.62925873261818,137.11135241652377,61.23046038746397,4.221296874999993,14.688266307617225,15.06190054397255,35.05943579896737,14.962123764519976,0.18847423775771052,0.9712691967441904,5.137352466418745,Small,26.91909019339562
KM_dorsal_s2_ (3).stl,KM,Dorsal,S2, (3),14826,1.3369104589262013,33.16766243403824,4.165281250000007,3.3564531250000016,4.307167968750001,120.30808826291229,170.933783633552,60.60807761746328,4.165281250000007,13.980571268066436,9.104340894039751,28.90317107435794,24.809187640493377,0.17694466532205394,1.0340641388261582,2.3724110980928073,Small,25.230869214773428
KM_dorsal_s2_ (9).stl,KM,Dorsal,S2, (9),28690,4.358569980735481,66.88645287483874,7.007999999999996,4.995296875000008,4.275507812500003,96.62449567766426,138.97255723647902,65.585621020227,7.007999999999996,35.00704050000004,40.03979618575757,69.59767189243622,15.34596282048271,0.19291913605146654,0.6100895851170098,1.9106571683727067,Medium,38.732517395906186
KM_dorsal_s4_ (1).stl,KM,Dorsal,S4, (1),23204,4.53242434499099,57.11680102587234,4.319999999999993,3.4163281249999784,2.6611953124999985,115.55920615698443,155.366202012584,67.81912428364092,4.319999999999993,14.758537499999884,12.404904595446421,30.84858785104452,12.601821162000197,0.23188569500129866,0.6160174334490747,3.870085435353794,Small,44.79092268420221
KM_dorsal_s4_ (10).stl,KM,Dorsal,S4, (10),29736,3.5714414810282453,67.77900047154075,8.337976562500003,2.866085937500003,11.86321484375,125.073889566291,128.8065878273074,57.14290754280026,8.337976562500003,23.897357372985873,40.67234105938321,91.13728920738465,18.978051532298007,0.16670603546790877,1.4227930187648565,2.836255047520849,Medium,15.831552433344138
KM_dorsal_s4_ (11).stl,KM,Dorsal,S4, (11),15630,4.230939077733947,39.294734696776885,4.113187500000009,3.8711562499999985,2.9411640625000004,122.29512503415575,129.20269891234807,60.433016375093295,4.113187500000009,15.922791498046905,12.246882201386892,31.579082650000846,9.287473531248008,0.3219395095769009,0.7150571333059808,2.467829507256739,Small,24.75601342480298
KM_dorsal_s4_ (12).stl,KM,Dorsal,S4, (12),43090,4.551689283431157,81.56702016429212,4.716546874999992,3.7486171875000025,3.8194765625000002,118.57196374624093,130.92458261656802,62.36776106362893,4.716546874999992,17.680528681274396,19.69858053194599,42.74772229497887,17.920164379675146,0.16283631517723807,0.8098035837924343,4.613381287103731,Small,30.00403237535988
KM_dorsal_s4_ (13).stl,KM,Dorsal,S4, (13),21070,2.6370729598812033,42.343292956833906,3.65325,3.5900390625000114,4.585203125,118.63529273391771,132.8940375312698,62.98027744837397,3.65325,13.115310205078167,11.476285573444597,34.77639362001113,16.056928875696112,0.21799553191274468,1.2551024772462875,3.2285391877684178,Small,31.665490661673374
KM_dorsal_s4_ (14).stl,KM,Dorsal,S4, (14),39388,4.894020464902266,74.10580814004099,5.032445312500002,3.0604062499999998,5.085921875000004,118.31457967812479,134.91990787089344,62.42914343141471,5.032445312500002,15.401327087158208,19.222813101549512,43.13869213859253,15.142112435265611,0.18810877886668587,1.010626357402667,4.81165082207956,Medium,30.17053280886856
KM_dorsal_s4_ (15).stl,KM,Dorsal,S4, (15),29942,4.197584629780357,60.47853927854641,3.7674374999999998,3.2825312500000052,3.223906250000006,119.8873199499936,138.39355143938002,62.14156469852131,3.7674374999999998,12.366731326171895,12.634011478868493,31.03465175490383,14.407938043576983,0.20807303657668377,0.8557291925878017,4.890422350371176,Small,29.390471931097657
KM_dorsal_s4_ (16).stl,KM,Dorsal,S4, (16),34962,4.665390607254827,72.14308016738427,3.838976562499994,3.7102187499999957,4.923390624999996,120.04581493374354,144.2720875788654,62.517879357074285,3.838976562499994,14.243442822998007,24.29751213710771,46.69964495120016,15.463459813032491,0.18716075318515193,1.282474780672747,5.065002967604103,Small,30.41123010718193
KM_dorsal_s4_ (17).stl,KM,Dorsal,S4, (17),18318,2.5443446459983474,41.3619421866296,3.4373984375000077,3.5735625000000084,2.702367187500002,119.32116379935377,146.0510033977281,64.32637894371031,3.5735625000000084,12.28375815380865,8.215424604485529,24.243367877354547,16.256422749835465,0.21790498230786845,0.7562109764415749,3.367205839509718,Small,35.316807653914324
KM_dorsal_s4_ (18).stl,KM,Dorsal,S4, (18),236192,5.091828000000138,35.479327866773936,6.271999999999991,2.415999999999997,5.390000000000001,113.32782673982749,148.69054687711693,67.13646405607867,6.271999999999991,15.15315199999996,24.258456693333372,53.30512124809047,6.967895982891208,0.40342043248701853,0.8593750000000012,2.341382694951785,Medium,42.93919835475087
KM_dorsal_s4_ (19).stl,KM,Dorsal,S4, (19),26774,5.144287447342898,60.28833164558791,5.0987734375,2.751453125000012,6.75690625,114.56339578324197,127.72386857148025,63.76912032837362,5.0987734375,14.029036108276427,16.32785435629146,42.20568112150353,11.719471795209994,0.23903840214468555,1.3252022928308431,4.297396569534867,Medium,33.80523675209081
KM_dorsal_s4_ (2).stl,KM,Dorsal,S4, (2),29740,5.1250075469417,68.32973778821744,5.087999999999994,4.287703125000007,6.021210937499987,114.38331101840953,159.6958274255352,69.64735136801936,5.087999999999994,21.81583350000001,23.46220159720788,51.05617087997772,13.332612130296777,0.2103798025553554,1.183414099351414,3.1321167622689003,Medium,49.75001131310101
KM_dorsal_s4_ (20).stl,KM,Dorsal,S4, (20),16672,2.802921043487723,39.26244608101959,4.093398437499999,3.7188125000000127,5.116605468749995,116.66042858988249,127.70152030287807,62.971629414681054,4.093398437499999,15.222581276855518,18.15455364938203,42.177217915844864,14.007688933029897,0.24485784010202227,1.2499651687644922,2.579223941521297,Small,31.64203276308117
KM_dorsal_s4_ (21).stl,KM,Dorsal,S4, (21),29362,4.460678927500261,64.33819803055248,4.0847187500000075,4.828499999999991,2.804761718750001,115.26706903445212,131.79125054323686,63.9195301062314,4.828499999999991,19.723064484375,16.19896636067858,37.12655840829352,14.4234093231649,0.20368038524156726,0.5808764044216643,3.2620791805209812,Small,34.213225138994794
KM_dorsal_s4_ (22).stl,KM,Dorsal,S4, (22),14626,4.0064464611859005,35.02693311924892,4.244632812500001,2.894218749999993,3.638761718750004,115.19356778151207,135.7484714663385,64.34367755721475,4.244632812500001,12.284895872802707,13.230927723284958,31.789311440221987,8.74264350181308,0.3482744168749732,0.8572618361791462,2.8512193739300935,Small,35.36373035747701
KM_dorsal_s4_ (23).stl,KM,Dorsal,S4, (23),35104,5.607100880902471,78.64942392914486,3.887351562500001,3.2459843749999777,4.6312656249999975,115.96183246715711,146.46102533958617,65.51043170535083,3.887351562500001,12.618282432006753,22.67662342197897,44.76578149776635,14.026753860809103,0.19406512295150335,1.1913678375982997,6.232973810258645,Small,38.52856544726526
KM_dorsal_s4_ (24).stl,KM,Dorsal,S4, (24),15962,3.4544002325053675,36.89946209774687,3.0557578124999907,2.7633906249999995,2.7381875000000093,113.34624778722512,152.89517650383203,68.2070111805251,3.0557578124999907,8.44425249133298,9.108425301640521,24.236861359669366,10.681872282930243,0.29948783893220554,0.8960747768684687,4.369772473717451,Small,45.843070700208195
KM_dorsal_s4_ (3).stl,KM,Dorsal,S4, (3),27124,4.2164398549558975,61.229017961470625,4.305179687500001,4.045687500000014,4.20160937499999,114.64493956065586,162.29264046696807,70.62443900005529,4.305179687500001,17.41741164697272,19.438511754393797,40.89000827181203,14.5214968237964,0.20613770521695488,0.9759428595278554,3.5153913338273024,Small,52.40037362688022
KM_dorsal_s4_ (4).stl,KM,Dorsal,S4, (4),27662,3.055728070975686,63.837771993493824,4.8804531250000025,4.259343749999999,6.5568320312500035,116.97837702641485,158.12702570030638,67.18041578455252,4.8804531250000025,20.787527515136727,26.332619642047526,55.346009212561896,20.891182235698935,0.15952039110293287,1.3434883735821148,3.0709651230532087,Small,43.05841796305749
KM_dorsal_s4_ (5).stl,KM,Dorsal,S4, (5),19056,4.609031332566486,45.95873846666151,5.435578125000006,3.67839062500002,7.355031250000003,118.00785386301122,149.61787580901904,64.00051724440465,5.435578125000006,19.99417961645521,27.317987696021394,58.30055474558214,9.971452817412267,0.2914220881178098,1.3531276859349703,2.298605861719751,Medium,34.43290375519829
KM_dorsal_s4_ (6).stl,KM,Dorsal,S4, (6),35482,4.66673695476347,79.2919202503677,4.746820312499992,3.654421874999997,5.21655078125,118.04175512936136,152.94313306145253,65.71561639605558,4.746820312499992,17.34688398669429,24.467996472635356,48.47397252711995,16.990869855956245,0.17031938114146378,1.0989568675083503,4.570960427889387,Small,39.085131464251056
KM_dorsal_s4_ (7).stl,KM,Dorsal,S4, (7),25952,4.147054236430448,60.18011933255457,3.3322734374999925,3.3422499999999786,3.3019882812500043,119.60016618179715,155.7682983165636,65.14721725204224,3.3422499999999786,11.137290896484279,12.385588447720897,30.096844473281852,14.511534188266184,0.20742330828486624,0.9879537082055577,5.403479166693194,Small,37.54334174029525
KM_dorsal_s4_ (8).stl,KM,Dorsal,S4, (8),13622,4.7675502557612415,33.85570943135425,3.0321640625000015,2.525499999999994,3.1587968750000073,116.83720194870888,160.9381648348413,68.74352368468746,3.0321640625000015,7.657730339843735,8.845496526958573,23.7079033378898,7.101280031698053,0.4046215961597836,1.0417631796597437,4.42111538652654,Small,47.29836751830459
KM_ventral_s2_ (1).stl,KM,Ventral,S2, (1),48770,6.8417787860483426,100.84725415674048,7.032218749999998,6.122250000000008,5.673031249999994,230.8227871142608,164.5715122747719,80.34501094572313,7.032218749999998,43.05300124218755,60.13090696006716,91.04177353761841,14.739917397269078,0.17282214801983617,0.8067199630273155,2.34239777128291,Medium,78.76754552475357
KM_ventral_s2_ (10).stl,KM,Ventral,S2, (10),64936,11.663522338066988,145.56298418313176,7.6315937500000075,7.511890625000007,9.346515624999995,226.91214594369845,143.58773519656214,62.56810503926061,7.6315937500000075,57.3276975444337,114.9835851060046,155.84238285977278,12.480190800342404,0.17086495282052697,1.2247134649954323,2.5391388529132612,Medium,30.547467892704926
KM_ventral_s2_ (11).stl,KM,Ventral,S2, (11),35018,4.278318587316577,74.68235012516143,4.039687499999985,4.1659375000000125,4.166812499999999,225.10443005323452,151.77484801283742,59.110393015920685,4.1659375000000125,16.82908564453124,24.587135297424695,46.74440688479306,17.456004876907325,0.1706533806553371,1.000210036756429,4.437695053826654,Small,21.168381167938808
KM_ventral_s2_ (12).stl,KM,Ventral,S2, (12),81182,15.238382137093122,185.71688059056189,7.855671875000013,9.97926562500001,16.250082031250003,224.61530747650085,161.72295766553083,63.05291724330311,9.97926562500001,78.39383630346701,165.96293906595494,214.54914209009235,12.187440826706377,0.1600510954479275,1.628384556729342,2.3690240119343215,Medium,31.862527005854396
KM_ventral_s2_ (13).stl,KM,Ventral,S2, (13),30322,4.761567814009772,63.639197873547154,4.354968749999983,4.637812500000024,5.125464843750009,226.48514058892886,154.42724734172657,62.07471488377181,4.637812500000024,20.197528505859403,26.706179167552435,51.402133685547845,13.365177260797182,0.21507639249595656,1.1051470588235257,3.1508408494180418,Small,29.20914097992595
KM_ventral_s2_ (14).stl,KM,Ventral,S2, (14),30772,4.699773773324394,71.67197722483718,4.412374999999997,3.1047968750000052,3.5399570312500046,223.23040107907215,166.2848198326604,59.54290264159754,4.412374999999997,13.69952811132814,16.255687839754813,35.85366109893698,15.250090894085709,0.18931544261789932,0.802279278449816,5.2317113876040455,Small,22.341568888933867
KM_ventral_s2_ (15).stl,KM,Ventral,S2, (15),38494,5.422231836358718,81.01041551387729,3.4136718750000057,4.742374999999981,6.553527343749998,227.4771844395934,149.68577929149674,63.33158582861533,4.742374999999981,16.188912158203088,24.48237102493262,53.9809065465473,14.940418993275575,0.18424483408892728,1.3819082935765359,5.004067890554862,Small,32.61841899786204
KM_ventral_s2_ (16).stl,KM,Ventral,S2, (16),63836,6.225082145666687,134.76350152423385,8.113718750000004,8.649749999999983,8.056046875000007,230.12587998143357,149.17545599620837,73.93951797048786,8.649749999999983,70.1816387578124,132.34882376843288,151.51463120244844,21.64846958976171,0.12143444595483134,0.9313618168155176,1.920210241731245,Medium,61.392566427569896
KM_ventral_s2_ (17).stl,KM,Ventral,S2, (17),33980,4.921139228662951,78.58815837781019,7.169890624999994,5.261265625000021,5.0803203124999925,228.0016606922577,154.2660343467971,67.88219288383485,7.169890624999994,37.722699080322386,43.05587868809082,75.19028260402655,15.969505174752433,0.17803447748361753,0.7085631536394598,2.083312177913717,Medium,44.96199704402037
KM_ventral_s2_ (18).stl,KM,Ventral,S2, (18),33080,4.0896266664848016,73.07721228852853,2.6336562500000014,5.4429531250000025,3.709835937500003,228.48019835090437,154.6967237912825,66.30077309981641,5.4429531250000025,14.334867516113295,14.50552630951647,36.76216174710976,17.8689201357691,0.16923541941350287,0.6815851344484987,5.097864504599372,Medium,40.67237627674699
KM_ventral_s2_ (19).stl,KM,Ventral,S2, (19),28796,6.617126962491576,62.477124505203065,4.053875000000005,5.745187500000014,3.92252343749999,233.1471917723309,159.99044855387177,81.56563657287832,5.745187500000014,23.290271976562586,19.38812926198743,42.39780627410978,9.441729750592284,0.2728199153259744,0.6827494207108089,2.682541645201692,Medium,82.07850766916667
KM_ventral_s2_ (2).stl,KM,Ventral,S2, (2),40528,5.328975477367733,88.12145877942316,3.6800156249999816,4.7595156249999775,5.323757812500006,228.982869999085,174.60825441965534,85.04110532571617,4.7595156249999775,17.51509186743147,23.404895971914762,48.181255879700174,16.536285286670353,0.1674293512214212,1.1185503383025517,5.03117308469738,Small,91.50575974280659
KM_ventral_s2_ (20).stl,KM,Ventral,S2, (20),35710,4.40274142397918,74.13332975459929,3.2994999999999948,3.340968750000002,4.769210937500006,234.12363256309507,156.59988171861872,83.83919155465321,3.340968750000002,11.023526390624989,20.613318473077957,42.792268685729596,16.837993108302484,0.17523441529175068,1.427493429113937,6.725010412062544,Small,88.24555373999397
KM_ventral_s2_ (21).stl,KM,Ventral,S2, (21),41190,5.892079810077532,92.81780996380925,2.960031249999986,5.5356874999999945,6.50507031250001,234.9091295389253,143.71188323204964,83.88015845781996,5.5356874999999945,16.38580799023428,23.8337369565248,57.7781302424535,15.752979076260662,0.16996723967127184,1.1751151618475602,5.664524448176581,Medium,88.35667697265546
KM_ventral_s2_ (22).stl,KM,Ventral,S2, (22),25454,5.917142233051664,64.82561491505201,8.759515625000006,4.452062500000011,5.8098124999999925,236.94233498357332,147.77064257500462,86.14070749368551,8.759515625000006,38.99791103222668,61.077166744824076,96.03524958631183,10.95556137774625,0.24405000371635308,0.6632572791375081,1.6622842916248028,Medium,94.48844425398323
KM_ventral_s2_ (23).stl,KM,Ventral,S2, (23),29466,3.4720936684628865,63.47741407331904,2.847187500000018,7.9120624999999905,5.364453124999997,237.21295090121524,150.51641877379154,85.23148183915006,7.9120624999999905,22.527125449218868,35.31610041890776,67.96620568906877,18.282172122798983,0.17468643699076747,0.6780094475997888,2.8178213068689653,Medium,92.02215839538447
KM_ventral_s2_ (25).stl,KM,Ventral,S2, (25),119276,15.746169954283372,257.342233159036,8.131343749999985,8.401343749999995,12.10958203125,220.8174656648935,161.93411579790953,57.13139877391556,8.401343749999995,68.3142139931639,137.4849997913134,175.2778264885531,16.343163696707858,0.11805643981587519,1.4413863295678155,3.76703789909356,Medium,15.80033475508284
KM_ventral_s2_ (26).stl,KM,Ventral,S2, (26),63226,9.837242053966607,146.29436665781577,15.54195312500002,5.568750000000023,7.0521640624999975,231.81106304244892,151.85039192012252,85.43695231499238,15.54195312500002,86.54925146484422,188.77593156521277,211.58772771069997,14.871481849816478,0.15176516317459546,0.4537501822184905,1.6903019284602323,Large,92.57949960809847
KM_ventral_s2_ (27).stl,KM,Ventral,S2, (27),30072,5.417248328267158,70.68095946159171,3.944156249999992,5.96828124999999,4.5927109375000015,229.63221922940502,149.24277146359157,67.29282335459133,5.96828124999999,23.539833793945224,30.053992262162595,58.617981203760635,13.047391439077849,0.21104133125406027,0.7695198575804398,3.002610811966389,Medium,43.3633248901809
KM_ventral_s2_ (29).stl,KM,Ventral,S2, (29),45216,4.896720022168336,96.80506453975825,7.669937500000003,5.900656249999997,6.302320312500001,229.7508312359932,156.0760125289813,74.83391196562057,7.669937500000003,45.25766464648437,71.61365612557765,102.55298400239278,19.769368904389925,0.1440531948022118,0.8216912214082577,2.1389761335658775,Medium,63.81862122618698
KM_ventral_s2_ (3).stl,KM,Ventral,S2, (3),87760,11.542983217833683,198.0105337428594,6.675718749999987,9.601812499999994,8.027406249999999,230.88743485446815,170.74252294539082,86.07217875538876,9.601812499999994,64.09899974023422,117.89025268801521,144.13880229451166,17.15419055941596,0.12474061270166138,0.8360303067780175,3.0891360948737305,Medium,94.30255920187784
KM_ventral_s2_ (30).stl,KM,Ventral,S2, (30),14624,4.863024311087802,36.401177127483614,4.430296874999982,2.9980937500000095,4.620085937499994,227.13815086537258,159.37741264075035,61.67236918870522,4.430296874999982,13.28244537158202,18.01930107785465,40.29051723084164,7.485296144723795,0.381334697782735,1.042838903995573,2.740547851630126,Small,28.117773294620335
KM_ventral_s2_ (31).stl,KM,Ventral,S2, (31),46074,11.67738732632375,113.7244791541674,10.73432812499999,3.821796875000018,14.215367187500007,231.1216175085415,158.27539394054492,72.6657105731631,10.73432812499999,41.02442168334977,156.02336901227983,199.56551872718464,9.738863324144777,0.21887389087834777,1.3242903535241075,2.7721165707577486,Medium,57.93734807233586
KM_ventral_s2_ (32).stl,KM,Ventral,S2, (32),61636,9.751957392917353,138.82835271936227,4.6537656250000055,4.928937499999989,8.13401562499999,228.42395074450872,161.42342336645115,70.52350447401545,4.928937499999989,22.938119905273414,61.038673486384944,91.28879440769612,14.235947423251712,0.15900123004114952,1.6502574084171298,6.052298675422217,Small,52.12658747382275
KM_ventral_s2_ (33).stl,KM,Ventral,S2, (33),31328,4.177374451260201,67.82676327522336,5.6794062499999995,5.3426874999999825,4.8684453125000005,230.0351216448744,159.74975219385746,78.41172833640566,5.6794062499999995,30.343292779296775,39.97165855533812,67.91334733869333,16.236697013063278,0.1849347973945999,0.857210260755691,2.2353132129912265,Medium,73.52349248219973
KM_ventral_s2_ (34).stl,KM,Ventral,S2, (34),37820,5.529901131004038,83.06717339804193,4.502046875000019,3.696078125000014,4.802843749999994,228.3086376013573,164.47843084126566,74.2471482489699,4.502046875000019,16.63991697241224,27.28414379311681,50.144104880120345,15.02145724311708,0.18205373905667124,1.0668133592011908,4.992042540582456,Small,62.22701737130699
KM_ventral_s2_ (35).stl,KM,Ventral,S2, (35),24024,4.91982387846795,56.042540201746405,3.168546875000004,3.481812500000018,6.445953125000003,228.17785688855415,167.1740140291566,70.75444371188708,3.481812500000018,11.032286116211008,20.877856321597044,46.84960780082166,11.391167973923132,0.2496123198067089,1.8513211509809817,5.079866458448413,Small,52.753013019249494
KM_ventral_s2_ (36).stl,KM,Ventral,S2, (36),85938,9.658932336042602,169.5133813291334,5.894187500000015,8.613828124999998,7.911367187500005,229.08609392963533,169.31064891858813,79.61899479560604,8.613828124999998,50.77151806152356,98.82940994257616,125.81705599644415,17.549908771654714,0.1293896545405992,0.9184496222462074,3.338749515500436,Medium,76.7982177179365
KM_ventral_s2_ (37).stl,KM,Ventral,S2, (37),36496,4.540699128828455,79.90430641035319,11.885125000000016,3.9344531250000045,6.302343750000006,231.12764609934425,165.75180154574588,84.13760859295083,11.885125000000016,46.761467197265745,94.42669113838711,131.2912666142794,17.597357619016982,0.16595706889887699,0.5302715579348132,1.708763886155937,Medium,89.05501365552436
KM_ventral_s2_ (4).stl,KM,Ventral,S2, (4),35382,5.532826035762807,81.74375689931463,8.969484374999979,5.202046875000008,7.282234374999987,233.08505736173524,143.25020335507816,74.29374578145904,8.969484374999979,46.659678163330035,90.65927197239054,120.86408149196322,14.77432262842594,0.18506638463284533,0.8118899671978084,1.7519142891036328,Medium,62.353413755802165
KM_ventral_s2_ (5).stl,KM,Ventral,S2, (5),20392,4.565682267657719,51.10433842476877,7.384218749999974,2.975999999999999,4.658906250000001,234.47012113129537,147.32734876039012,73.68922919795446,7.384218749999974,21.975434999999916,19.747605669502867,47.53786750164764,11.193143856457242,0.2604334779254688,0.6309274423919278,2.325521129605351,Medium,60.713655029518165
KM_ventral_s2_ (6).stl,KM,Ventral,S2, (6),32732,4.949640513279631,65.75805311412259,3.730343750000003,5.8433437500000025,5.229398437499995,233.95766684870054,145.7202532731094,80.31091040845605,5.8433437500000025,21.79768083691409,25.630871300955125,50.198480686056314,13.285420009331409,0.21359165606254413,0.8949325354168994,3.0167453870946757,Medium,78.67504739470972
KM_ventral_s2_ (7).stl,KM,Ventral,S2, (7),85874,12.043181691199788,187.04919833219537,5.877921874999998,9.055999999999983,8.375125000000011,233.18856036605956,152.5105638685264,78.44234900785477,9.055999999999983,53.230460499999886,131.08482660235802,162.11417701710914,15.531543335336064,0.1358383608206406,0.9248150397526531,3.5139504068764493,Medium,73.60655143307626
KM_ventral_s2_ (8).stl,KM,Ventral,S2, (8),21054,4.6806914469492815,48.16964298016275,2.7532343750000052,4.459234374999994,4.515929687499991,234.09776794740114,153.12719329808667,75.32053276458254,4.459234374999994,12.277317367431648,12.83769830563947,34.25683003555065,10.291138291450105,0.28092089226966166,1.012714136044934,3.9234664657234966,Small,65.13858617547464
KM_ventral_s2_ (9).stl,KM,Ventral,S2, (9),42880,5.706774442872608,92.69553270530172,5.128765625,6.5878125000000125,5.119328124999996,222.6741160339659,147.82487732176517,56.17306769627813,6.5878125000000125,33.787346293945376,35.28701148333557,67.841180451947,16.243069291282826,0.16660414096304416,0.7770907452208128,2.743498465338563,Medium,13.200849827613961
